Date,vol_BTC,vol_ETH,vol_BNB,vol_SP500,volUS10Y,vol_DJI,vol_Nas,volGold,vol_energy,vol_metal
2018/1/31,6.385528085,8.840154551,8.399646331,0.928532727,2.137854773,1.097731152,0.98028918,0.661951787,1.075908507,1.387119604
2018/2/1,16.48822037,18.06105171,29.33753943,0.824243971,2.624011503,1.116062308,1.32942114,0.756273634,1.067682337,1.54149363
2018/2/2,14.45598885,29.25014932,34.76923077,1.772183062,2.499120028,2.237886036,1.960418858,1.728133053,2.658503149,2.368045649
2018/2/5,24.95207898,32.29917057,37.01492537,4.727173888,6.902916205,6.558228849,4.811789554,0.725893824,2.008467169,1.804087385
2018/2/6,24.66628577,29.23593126,37.33333333,4.006099869,5.668449198,4.686311478,4.544418075,1.524788708,1.329317741,1.922663032
2018/2/7,17.64256653,17.7434345,23.55117139,1.728034128,3.634438956,2.042794562,2.049067004,1.597127374,3.744955765,3.687142648
2018/2/8,10.96004507,9.841072759,4.106280193,4.056954669,2.687411598,4.41923584,4.786952316,1.152680806,1.660272823,1.654950205
2018/2/9,10.93128578,11.11123768,0,4.045733046,2.730136507,4.224109066,4.506696108,0.827610495,4.265823759,1.729898285
2018/2/12,10.12298534,7.454772302,8.137044968,1.888554217,2.588317594,1.929493884,2.160993892,0.792559114,2.379577453,1.394216583
2018/2/13,6.613031666,5.460077492,6.785317019,1.192666752,1.411930815,1.155376627,1.36118257,0.707459892,1.804556215,2.278316216
2018/2/14,10.11365195,8.868398447,16.31274131,1.972482334,3.844833505,1.749814911,2.453322307,2.755267423,3.291740874,2.974973564
2018/2/15,8.551104381,4.682176894,11.4075437,1.526435267,2.133516862,1.565572252,1.913193974,0.641039338,2.61531859,1.612335422
2018/2/16,5.763014923,4.090666667,8.035714286,1.072754024,2.158022973,1.122787317,1.212437192,1.244928465,1.348458789,0.917045852
2018/2/20,5.975780117,9.243535969,15.16683519,1.135384683,1.521964718,1.180945133,1.438413851,1.381425805,1.225209136,1.75625711
2018/2/21,9.906426048,10.48146824,12.27321238,1.719893534,2.7100271,1.915494048,1.779040901,0.773946693,1.501616394,1.444043321
2018/2/22,12.05381184,10.97727895,13.20541761,1.238553825,1.507365536,1.20937503,1.212094323,0.83443795,2.69244071,2.122391227
2018/2/23,8.075395265,11.05002043,11.44329897,1.238306701,2.651779484,1.126748766,1.573383986,0.444096134,2.02663512,1.266094421
2018/2/26,9.412645477,5.056575047,10.18145161,0.96632609,1.536312849,1.300075809,0.885664821,1.056016688,1.606131428,1.346345633
2018/2/27,7.048063128,3.830441568,12.5,1.637223607,2.585315408,1.544744339,1.489634584,1.789949925,1.607903649,1.701486108
2018/2/28,7.425076689,4.366033619,7.839388145,1.767981045,1.745810056,2.212335992,1.600864843,0.514195306,2.799630794,1.234030197
2018/3/1,7.32816727,3.576847042,3.333333333,2.660522021,2.845962291,3.018369717,3.035905276,1.187068717,2.365723764,1.583248212
2018/3/2,4.52450659,2.945951944,4.398826979,1.818114259,2.684797768,1.527015583,2.574349879,1.617138606,1.756546104,0.827414513
2018/3/5,1.991951,2.35580542,3.567888999,1.923599932,3.017689906,2.306956931,2.147856213,0.796454352,2.326110387,1.556648799
2018/3/6,8.472051784,5.868348714,10.86261981,0.763162911,1.697851698,1.152662823,0.939820802,1.385966815,1.229706244,1.258822673
2018/3/7,14.91381313,13.31368837,23.0854606,1.058383453,1.596667824,1.268317544,1.220453748,1.3360068,2.620642133,1.45183875
2018/3/8,11.52688172,11.84903285,13.55932203,0.649879334,1.540077004,0.993926141,0.569158091,0.754593176,1.67740204,1.857100239
2018/3/9,11.60355864,11.62297318,15.12605042,1.257101024,1.58839779,1.308191511,1.323864484,0.940226876,2.292045367,2.678375412
2018/3/12,11.90820146,8.748421898,10.2117061,0.636718385,1.63991626,1.180088972,0.676050887,0.672915165,2.048182162,1.367837338
2018/3/13,6.629236802,4.900155169,30.93596059,1.562935078,1.863572433,1.715117709,2.274459271,0.990679789,2.251467821,1.135863989
2018/3/14,16.9890142,18.85833783,24.35465769,1.190406913,1.986520043,1.863186704,1.01548364,0.659068169,1.500720539,1.504145572
2018/3/15,8.897197619,7.75572419,12.17105263,0.784761932,1.344656759,1.208426906,0.932161565,0.929957769,0.996830705,1.462765957
2018/3/16,8.151570719,6.574676676,9.030837004,0.431684478,1.722319859,0.697131583,0.711970883,0.918459274,1.798928366,1.339450899
2018/3/19,6.621947823,7.555379747,9.433962264,1.724709907,1.611208406,1.790059774,2.081026908,0.914700862,1.516561794,1.329767476
2018/3/20,7.997666225,8.905363682,7.189542484,0.521542618,1.689655172,0.618628745,0.818772219,0.850605534,2.518958107,1.509802449
2018/3/21,4.472316105,7.846637156,12.77665996,1.082255073,2.290871225,1.305590927,1.485675098,1.363676034,2.24812495,1.433049709
2018/3/22,6.842611904,11.08044529,14.2999007,2.046003881,3.188097768,2.451259272,1.954278942,1.012251282,1.587621467,2.585815817
2018/3/23,6.8567199,6.468293401,20.94995759,2.773291709,2.132954141,2.54708242,3.084468715,1.696110055,1.73047927,1.20344276
2018/3/26,7.97937005,12.09103255,18.29573935,2.239942826,1.437587658,2.029038203,3.284950909,0.925689479,1.58898563,1.708749714
2018/3/27,5.866670085,10.04950054,12.08695652,3.010770797,3.207207207,3.091201964,4.807774769,1.252578206,1.536249593,1.443659296
2018/3/28,4.473972017,5.426998478,7.797772065,1.519769674,1.688825009,1.525467935,2.319213845,1.713663582,1.836227933,0.940819423
2018/3/29,14.38871122,17.82776216,15.99607458,1.868702359,1.933600876,1.602158394,3.116334125,0.534561005,1.632811287,1.128531394
2018/4/2,4.721011827,4.744591892,13.33333333,3.272808961,2.04903037,3.295862535,3.729556678,1.419080178,3.499631804,0
2018/4/3,6.551547641,9.118036337,13.07287754,1.669567213,1.977705861,1.581218773,2.188786514,1.061134331,1.052188726,1.530343008
2018/4/4,10.36878204,11.89130664,11.87551188,2.883135642,2.207977208,3.238502656,3.841733155,1.274903842,1.989329087,2.273418491
2018/4/5,4.802418166,5.163556301,4.323458767,0.844962521,1.164431898,1.258303333,1.242334916,1.070323059,1.484854566,1.318068841
2018/4/6,5.076762828,5.911290105,5.220228385,2.71110821,2.234234234,2.908983335,2.88083243,1.131437489,2.318476049,1.604157253
2018/4/9,8.246951444,10.725473,8.67003367,1.636333022,1.510248112,1.744644294,2.135549121,0.76933051,2.005966305,1.71813671
2018/4/10,3.324677598,6.265495246,5.132450331,1.116727578,1.17815066,1.279908227,1.588302068,0.860696303,2.846954344,2.559255489
2018/4/11,2.444664685,4.858883154,4.308943089,0.839455149,1.799208348,0.891711056,1.145449795,1.897319052,3.02557692,1.508371824
2018/4/12,15.52115661,17.01516102,9.020817271,0.784162103,2.497361942,1.181633824,0.959698089,1.586239641,1.521759155,2.58927922
2018/4/13,5.97662094,9.42692713,8.005930319,1.32552799,1.168141593,1.653151419,1.583654429,0.889480921,1.600134434,1.465869312
2018/4/16,6.250309789,7.512406705,8.912510221,0.796537508,1.413927183,0.794203729,0.998924374,0.711835334,1.611762902,2.978905359
2018/4/17,4.032319247,3.801744868,6.899488927,0.786656764,1.236749117,0.714820853,1.533367467,0.875555269,1.261272913,1.772188081
2018/4/18,4.063141935,4.639881292,7.56097561,0.511695906,1.843478261,0.450338148,1.004505935,1.01204613,2.331479894,4.574893207
2018/4/19,2.134896512,8.458298825,3.076923077,0.777533947,2.470830474,0.832965401,0.973742747,1.060654858,1.575067383,5.733593423
2018/4/20,7.91361227,10.09821081,6.603023071,1.248249155,1.959459459,1.238730913,1.722470099,0.874231801,1.410567135,1.912739965
2018/4/23,2.409302118,4.466489684,7.624633431,0.931359515,1.209271078,0.852192899,1.625857298,1.019292183,1.844244536,5.162633733
2018/4/24,8.271386064,9.628460072,13.55820106,2.513892263,1.533333333,3.126897831,3.443666895,0.773425449,1.796174734,1.646922855
2018/4/25,11.10096809,17.53757937,22.08083832,1.236265818,1.484168865,1.342228375,1.753009699,1.01363925,1.120044976,1.552907187
2018/4/26,6.824593518,9.739416631,10.52631579,1.099387313,1.743211532,1.125467369,1.421578579,0.878966336,0.952784207,2.234556332
2018/4/27,5.213121722,6.786030405,4.548635409,0.68691454,1.115241636,0.678411875,1.97585764,0.658672152,0.713171857,2.737306843
2018/4/30,3.475354512,4.450281314,7.681564246,1.317195672,1.285956007,1.387029423,1.799996064,1.137161925,2.705414667,0.814858317
2018/5/1,4.342747578,6.559306379,5.861581921,1.12475516,1.010781671,1.282623174,1.603571407,1.285347044,2.502978111,1.183607042
2018/5/2,2.962177601,3.877061687,3.742203742,1.106739463,1.310483871,1.250659353,1.173906762,0.583368454,1.440636012,1.567740995
2018/5/3,6.543791091,13.07144233,4.43989071,1.616896031,1.729986431,1.942486779,1.918121226,1.006000706,1.558243044,2.332597498
2018/5/4,2.594606843,5.960264901,3.344947735,2.087917039,1.829888174,2.285336513,2.525734512,0.570522281,2.202844772,1.586266841
2018/5/7,4.998091522,12.85094758,8.127721335,0.697814512,0.81300813,0.886920236,0.738946946,0.682518714,1.683485522,0.021729683
2018/5/8,3.529642034,5.336147926,5.333333333,0.791191353,1.446837147,0.878481754,0.888712167,0.849284928,3.679163803,1.982073891
2018/5/9,4.183880418,6.415475905,12.08191126,1.005637948,1.26413839,1.070019648,1.284307311,1.005080384,2.49482614,1.145342515
2018/5/10,4.209091816,6.191330756,9.361393324,0.792120658,1.585695007,0.88554633,0.863927164,0.920713881,1.458740897,1.401025493
2018/5/11,7.957613311,10.46568374,12.36476043,0.564940683,1.144781145,0.608710745,0.657168007,0.54995417,0.581039129,0.816887154
2018/5/14,6.60817837,7.476686931,7.098283931,0.609128503,1.499000666,0.528807711,0.769918887,0.680093595,1.587055389,1.008863587
2018/5/15,4.784711572,5.962620266,6.8745004,0.615169006,3.190104167,0.729203474,0.860995218,2.254345592,1.622365713,1.593279258
2018/5/16,4.509611236,6.08325195,5.614320586,0.572643859,1.481958763,0.518391388,0.763206767,0.810267857,1.264963707,0.982233136
2018/5/17,5.412377527,8.160306142,5.901374293,0.757316746,1.123595506,0.809622732,1.21116316,0.686432341,1.435596981,1.137672811
2018/5/18,4.048170562,5.191264713,27.92852416,0.380394918,2.287581699,0.445476832,0.587365738,0.524764414,0.927556135,0.96223412
2018/5/21,2.083705211,3.442634713,4.90797546,0.493594974,0.981033355,0.813287656,1.041484144,0.801965822,1.167283346,0.821444012
2018/5/22,5.435923058,9.231200461,8.141210375,0.747309539,0.979431929,1.018465911,0.923897749,0.631696429,1.181479607,1.418439716
2018/5/23,7.718009132,14.73638646,13.55252606,0.870379652,2.505846976,0.89340498,1.549694189,0.758219638,1.270789576,1.931423611
2018/5/24,5.837031964,10.29165214,8.371735791,0.90147227,1.981860934,1.094077969,1.167100738,1.291235518,1.341744954,0.95710996
2018/5/25,3.98250799,7.979295854,6.158583526,0.454557147,2.558853634,0.551082713,0.58426185,0.466814159,3.513718011,1.776814735
2018/5/29,6.202713017,10.72140576,7.930214116,1.258801573,5.340501792,1.58997104,1.11931787,0.997090893,2.009051159,1.174859449
2018/5/30,3.491844705,7.480554859,4.833597464,0.987881836,4.375218761,1.035318136,0.711114806,0.658332225,2.659585437,1.828258835
2018/5/31,3.424146296,5.397407721,13.00984529,0.806573836,2.237762238,1.100269333,0.867283893,0.581550209,2.126352757,1.033146793
2018/6/1,3.115206884,4.118764026,4.842105263,0.666637412,2.274293591,0.533829425,1.0844263,0.86927449,1.703971959,1.140575991
2018/6/4,3.884439588,7.456377655,7.78401122,0.31381172,1.494565217,0.553041486,0.667453388,0.593803018,1.86363676,1.412329638
2018/6/5,3.689969207,5.82592842,9.935897436,0.476571595,1.435406699,0.515968158,0.595667492,0.845101746,1.866846038,2.015060661
2018/6/6,2.541443676,2.910668052,12.04400695,0.863166628,1.84936113,1.162473023,0.992222,0.614179536,2.335232379,1.304257815
2018/6/7,1.260100288,2.683931141,7.938461538,0.712540202,3.764544832,0.640257418,1.350234802,0.622319027,1.909726031,1.212037738
2018/6/8,2.015192663,2.431337235,5.545286506,0.5685437,2.069199457,0.631721646,0.855490715,0.535757953,1.459722974,1.43074371
2018/6/11,3.682888221,4.768356479,11.44149968,0.360891445,0.677506775,0.444785646,0.576970292,0.653333333,1.593590016,1.007224229
2018/6/12,6.270013113,10.75270992,8.060288336,0.39542853,1.24831309,0.463375266,0.564974102,0.530433038,1.187322053,0.725041829
2018/6/13,7.849753656,10.70416028,14.33470508,0.60598855,2.017484869,0.677150294,0.945836791,0.522989273,1.676847869,1.223156578
2018/6/14,6.437393751,12.2408516,7.697501688,0.450675474,1.635434412,0.770199056,0.791390724,0.909775102,1.266172079,1.490753112
2018/6/15,4.057532409,7.530540297,6.671114076,0.758366131,1.642710472,0.942349449,0.659751701,2.362561442,3.160070851,2.436745256
2018/6/18,5.708503229,6.717383329,5.997624703,0.644254169,1.13129928,0.709675689,0.969052915,0.414008416,2.82609244,1.356910863
2018/6/19,2.339908773,6.060718665,4.838709677,0.791286438,1.760441836,0.792867753,1.272267447,1.08038323,1.522606864,2.656169524
2018/6/20,3.511987466,4.411627603,7.721046077,0.395689693,2.008852571,0.715270624,0.729600176,0.495353223,1.65447335,1.150951749
2018/6/21,1.521997622,4.228056501,8.787346221,0.905169906,2.035184546,0.950792463,1.445516378,0.692940667,1.77693237,1.188630491
2018/6/22,12.95803953,16.33050133,13.3033419,0.417078058,1.208981002,0.554129651,0.865438186,0.330461735,2.88923685,0.86130742
2018/6/25,3.668126458,7.729531781,9.32885906,1.629328652,1.075641915,1.564108062,2.377322514,0.664140953,1.213862647,1.99553239
2018/6/26,3.414938919,6.992308229,8.321479374,0.635681917,1.181786583,0.588845498,0.967574443,1.03206528,2.923665094,0.881320487
2018/6/27,2.63042454,5.059254568,3.267045455,1.730237107,2.122391227,1.879126397,2.302404561,0.597131922,2.783917555,1.912914031
2018/6/28,5.513724824,5.863223111,7.71408351,1.190953904,1.091549296,1.284065733,1.493543433,0.631973702,1.510658859,1.485482782
2018/6/29,7.506478039,8.07818637,6.482758621,0.928129725,1.223776224,0.988034894,1.000170435,0.757191006,1.985169192,1.143717081
2018/7/2,6.11828688,7.914652092,5,1.038247558,1.706722396,0.995014642,1.83309805,1.198805859,1.310686043,1.859219587
2018/7/3,2.504030091,5.044491113,5.583038869,0.93689417,1.87080833,1.216265519,1.610081901,1.547916089,2.360316152,1.918779379
2018/7/5,3.475139387,4.036544496,4.796511628,0.796971435,1.623720438,0.802077782,1.130818682,0.690178756,1.50716825,2.094610497
2018/7/6,2.718467141,4.156203448,4.914370812,1.119275895,1.487252125,0.976510111,1.538711284,0.477365496,1.392533985,1.437144662
2018/7/9,2.341347812,3.85349508,4.231625835,0.579705981,1.154653604,1.122390127,0.77308961,0.821590857,1.07229288,1.947040498
2018/7/10,6.267440386,10.16247949,7.126076742,0.334306904,0.837111964,0.555424914,0.553373795,1.0388894,1.231591913,2.002207157
2018/7/11,1.770202376,4.937330433,5.126182965,0.545778329,1.443661972,0.612701388,0.702514364,1.17355678,4.871802259,3.550630864
2018/7/12,4.809138323,6.396806239,7.920792079,0.632171791,0.912600913,0.549932216,1.283692517,0.539829746,2.425848078,2.085171225
2018/7/13,3.038425733,3.754187363,3.609515997,0.458356983,1.095793567,0.612124746,0.52577205,0.966943487,2.380691513,1.374598071
2018/7/16,6.019405935,7.232330811,9.267563528,0.368778208,1.890756303,0.370127145,0.602073961,0.56980057,4.201897778,1.849598442
2018/7/17,10.75116089,8.844299518,7.798833819,0.888042569,0.909090909,0.659955119,1.757589591,1.544148613,1.262229297,1.672240803
2018/7/18,4.495097243,9.227083333,9.401709402,0.386060619,1.217391304,0.453187372,0.580233365,0.638417286,2.057805713,1.671535216
2018/7/19,3.605483116,4.272903487,5.015432099,0.437869274,2.325581395,0.405154701,0.607424011,1.424514797,2.409666791,3.586445709
2018/7/20,5.335586015,6.230806889,9.768211921,0.345845394,2.176165803,0.549722006,0.751269008,1.291120917,1.342956509,2.170555239
2018/7/23,5.572963874,4.933860085,4.073150457,0.479875168,2.871621622,0.391785912,1.023904674,1.093280781,1.889470545,1.438556567
2018/7/24,9.25300345,7.264316079,5.345394737,0.669054035,0.949152542,0.769314878,1.353586498,0.938284347,1.826571776,3.019679707
2018/7/25,5.169017703,4.283626041,10.69230769,1.064625958,1.614530777,1.256467866,1.408386928,0.870437786,1.532675552,1.271694793
2018/7/26,5.585233716,5.182063749,5.172413793,0.363355701,1.240778001,0.486072236,0.599804074,0.883835424,1.061537264,1.692885091
2018/7/27,5.685565625,3.449375837,7.433881344,1.235623417,1.250845166,0.825702348,2.575382566,0.817553916,1.325147634,0.908583725
2018/7/30,4.740066772,4.71706377,7.26172466,0.84314565,1.075630252,0.840800685,1.950341299,0.496190387,1.420229991,1.81527389
2018/7/31,6.814241726,6.841251448,7.826086957,0.582326394,1.45172181,0.573554634,1.293559993,1.183181914,1.746595761,1.73864719
2018/8/1,3.996634413,6.297882465,6.446886447,0.710182842,2.06391478,0.830826145,0.827181492,0.684139753,2.248301783,2.392150503
2018/8/2,3.062795265,3.96593674,5.93220339,1.187385488,1.038178165,0.949255631,2.159614224,0.795138971,2.746818315,1.33877551
2018/8/3,3.263243025,5.182240529,4.317055909,0.458042143,1.558793629,0.560548067,0.529511905,1.268999479,1.389964593,2.142279709
2018/8/6,4.19234979,2.895905279,3.579254931,0.607283188,1.256366723,0.622064467,0.779272455,0.877568493,1.535870689,1.797186306
2018/8/7,6.837276391,10.70984798,5.855513308,0.262729801,1.444407121,0.550433085,0.470074303,0.698868499,1.510628339,1.44576367
2018/8/8,9.332229932,8.769412559,9.794238683,0.327186199,0.944669366,0.299526066,0.67527495,0.761349082,3.470272879,1.128
2018/8/9,6.47213556,5.138437827,6.411258796,0.367958845,1.365653807,0.472848455,0.533148698,0.54125914,1.105766968,2.201408902
2018/8/10,8.562651366,11.66028751,8.724279835,0.578481477,2.714932127,0.704416757,0.727022394,0.95265246,2.179578966,1.767920283
2018/8/13,5.827058654,14.10161614,17.05653021,0.833472127,1.425095586,0.903059827,0.949714707,1.89139572,2.416847024,1.306712118
2018/8/14,5.767180382,11.91991085,18.45174973,0.582050451,0.862068966,0.544033341,0.8784545,0.576445334,1.985959167,1.786890646
2018/8/15,6.631079288,9.227376209,13.52201258,0.903359034,2.19972067,1.0714395,1.372735109,1.67892666,2.877322469,4.644574176
2018/8/16,3.505795424,6.831496722,6.54396728,0.670611718,1.254355401,1.222165577,0.826519127,1.824674689,1.171692685,2.811950791
2018/8/17,4.4046371,9.820132534,10.75367647,0.768386003,1.152234637,0.804462292,1.115412455,0.726321195,1.438018492,1.326282213
2018/8/20,4.155964327,12.38379814,6.742738589,0.319910397,1.915572898,0.286349966,0.709225631,0.601212121,1.349505707,1.714951715
2018/8/21,3.497269446,4.453542186,4.928131417,0.416003018,1.196340605,0.402443006,0.717025157,0.716768028,1.242220807,1.479094365
2018/8/22,8.428203032,11.78476134,11.02941176,0.401492756,1.028004254,0.441951379,0.805295908,0.758122744,2.458814757,1.123595506
2018/8/23,2.92890879,3.712154136,4.098360656,0.516279428,0.707213579,0.602331217,0.815636701,0.878022751,0.776206534,1.513898081
2018/8/24,3.718340219,4.194958939,6.568627451,0.480399626,1.350870956,0.533028827,0.621877254,2.100439183,1.77319057,2.383082554
2018/8/27,3.660693575,5.119168092,10.83258729,0.46811243,1.26493324,0.709645124,0.644783196,0.774012241,0.765341555,0
2018/8/28,3.795267577,5.172180502,6.614447346,0.354441039,1.525658807,0.323779678,0.422839404,0.879954214,1.239289506,1.804414371
2018/8/29,2.769913645,4.389432078,6.982990152,0.621130801,1.108801109,0.507721275,1.02386628,0.571305637,1.776878388,1.018511034
2018/8/30,3.606102635,6.359826742,7.799442897,0.594251206,1.154249738,0.652520576,0.93383595,0.970943786,0.954828993,2.212786805
2018/8/31,5.433762689,2.738171242,3.916211293,0.502839891,1.293706294,0.574084473,0.626032882,0.85437266,1.048125212,1.89428406
2018/9/4,2.377499153,3.226145808,2.01048951,0.51955315,1.759834369,0.638937011,0.814712581,1.043352252,2.283094387,2.843561667
2018/9/5,10.67125902,26.33649517,16.54964895,0.598559856,1.136363636,0.53967297,1.446181576,0.634025216,1.291260669,1.14932815
2018/9/6,6.065397605,8.606271777,7.677356657,0.86030472,1.389854065,0.741810141,1.703704598,0.957075869,2.490872784,1.511186154
2018/9/7,3.511242548,9.114100186,6.539235412,0.685661355,2.687989112,0.712286439,1.18986415,0.841978287,1.322724595,1.455983841
2018/9/10,1.91741813,8.267356882,4.726890756,0.381977874,0.681431005,0.718681583,0.846035275,0.601013758,1.256871136,1.466498104
2018/9/11,3.212634456,12.49797374,5.235042735,0.891308187,1.61019792,1.022676779,1.568087886,0.840720755,2.18884861,2.252869625
2018/9/12,2.350899337,9.558421685,5.103148751,0.534801933,0.708502024,0.831919172,1.046065336,1.296247579,1.508479592,2.506286672
2018/9/13,8.167641025,14.90995261,5.334728033,0.357071531,1.311365165,0.476401926,0.622876632,1.052253116,2.119802186,1.295120321
2018/9/14,2.580316794,10.21049624,5.96562184,0.431328271,1.166666667,0.54605927,0.878139288,1.323720885,1.925943875,1.566447701
2018/9/17,5.080055663,16.10782715,8.226495726,0.640058156,1.235804943,0.591356344,1.427489633,1.003914787,1.311947011,1.781472684
2018/9/18,2.52286345,8.941300292,4.516806723,0.714111097,2.682368335,0.91869687,1.263209863,0.650022871,2.536742988,3.041952198
2018/9/19,5.229719579,7.494993802,5.827263267,0.293677677,1.56555773,0.695492196,0.958303517,0.678282961,1.247136088,1.138251911
2018/9/20,2.944893053,7.886997594,4.995004995,0.514202849,1.207177814,0.668117694,0.773679058,0.585746049,1.293356358,1.194723305
2018/9/21,4.296037951,11.57228138,5.066921606,0.471042814,0.913242009,0.332005908,1.085370339,1.632072515,2.089309668,3.869214166
2018/9/24,2.56678969,9.271523179,4.482071713,0.382274258,1.068306895,0.607106756,1.426991224,0.829566221,2.29476777,1.316423182
2018/9/25,9.520410855,10.84276844,6.822810591,0.351561964,0.83925113,0.601195597,0.568278729,0.540696417,1.130222806,1.943861913
2018/9/26,2.594270342,6.298110567,4.016477858,0.959060142,1.640419948,0.973080445,1.115417111,0.758362517,1.091814109,1.165048544
2018/9/27,4.626861209,9.290857517,4.572564612,0.615991764,1.439790576,0.669668944,0.797423708,1.424355504,0.912415305,1.740415401
2018/9/28,4.077757685,8.454705325,4.718875502,0.447154751,1.272430669,0.499616189,0.663507109,1.070088367,1.935446131,2.301542437
2018/10/1,9.109893768,4.582128835,2.306920762,0.654792638,1.036941024,0.532546177,0.955993434,0.67800729,2.589618536,1.66706934
2018/10/2,9.325333211,4.082536309,7.953443259,0.412187054,1.339431558,0.736238297,0.984756721,1.648351648,0.89405261,2.68692523
2018/10/3,2.057530963,4.856922589,4.571984436,0.632368373,4.306821754,0.606558947,0.671691917,0.873919638,2.531188173,1.901893969
2018/10/4,2.509036785,3.320303725,2.2417154,1.235865606,1.757138375,1.210065692,2.296128171,0.906198785,2.629762885,3.151360815
2018/10/5,2.179512283,5.202767802,5.056179775,1.398337244,1.886792453,1.415469778,2.473439014,0.737448955,1.243853379,1.847072108
2018/10/8,1.643276958,2.989035851,1.797540208,0.948887649,0.185701021,1.156274942,2.019905288,1.751821261,1.708834595,1.600975213
2018/10/9,0.986347507,2.562979189,3.358925144,0.71380462,1.809107923,0.816403127,1.227682962,0.721872493,1.363732687,1.795591182
2018/10/10,1.926563917,2.907644719,1.826923077,3.200654777,2.488972905,3.312975561,4.076655547,0.536290616,2.520634659,1.62166545
2018/10/11,6.67243673,19.75483263,12.51336898,3.101852022,2.256834075,3.128868076,3.262622361,2.972469273,2.849298711,2.662337662
2018/10/12,2.193505317,6.105744789,5.213764338,1.674297919,1.673508052,1.841831824,2.223492115,0.630391506,2.31107711,1.759884282
2018/10/15,15.79450133,18.86959769,13.82575758,0.980082086,0.728770596,0.944692294,1.36786694,1.188710778,1.959755141,1.330323309
2018/10/16,2.852967056,3.413001023,4.381694255,1.656630794,0.822004426,1.8068936,2.170982199,0.609311408,1.634941276,1.419993509
2018/10/17,1.616666168,3.045066991,2.443792766,1.250529508,1.90208918,1.287330764,1.457554512,0.750300828,2.847140256,1.427065596
2018/10/18,3.128945407,5.460354342,4.637096774,1.836910119,1.79414542,1.794562136,2.384033929,0.941708259,1.872366567,1.305483029
2018/10/19,1.478808354,2.302776016,1.515151515,1.354876471,1.251564456,1.016689763,2.071411788,0.626959248,1.801402759,1.18931248
2018/10/22,1.26910522,1.881317406,1.720647773,1.078421412,1,1.284847068,1.467818479,0.782764981,1.680014446,1.662341875
2018/10/23,1.119671604,2.41151303,2.217741935,2.268041989,2.617470829,2.139259264,3.028234207,1.470484932,4.400978227,1.044301216
2018/10/24,1.09023535,1.394305772,1.317122594,3.41478107,2.442944391,3.144558406,5.006075871,0.672782875,2.245783945,1.449394039
2018/10/25,0.819117873,1.533486845,1.836734694,2.027668846,1.439539347,1.836054682,2.81027708,0.91646105,2.007856954,1.087489779
2018/10/26,1.105990783,2.810636426,1.627670397,2.41547529,1.949951251,1.907663992,3.402749402,1.092025402,2.184876308,1.637186343
2018/10/29,2.966061563,5.460543009,3.707627119,3.911405584,1.877630301,3.757120671,5.934702632,0.929486423,1.512481286,1.175204833
2018/10/30,2.42502806,1.8643295,1.484623542,1.867197489,1.346585444,1.973857712,2.404362919,0.898132829,2.109525312,1.73327724
2018/10/31,2.32331642,4.476559746,2.739726027,1.146496346,1.238488409,1.304877893,1.527464799,0.970110121,2.10828141,1.258396395
2018/11/1,1.056167487,0.984003633,2.182952183,1.197648493,1.403956605,1.136137087,1.975196522,1.833103416,2.971038378,2.294999581
2018/11/2,0.831167214,2.773117537,1.761658031,2.060549529,2.732919255,1.979594655,2.529686488,0.582351007,1.899416734,2.850102669
2018/11/5,0.890134217,2.183509755,1.74717369,0.961541973,0.812246173,0.965685716,1.342493755,0.665068622,2.345009426,1.639480692
2018/11/6,1.045703389,5.52629189,2.129817444,0.71639841,1.299907149,0.807333408,1.384777181,1.027275948,2.379141974,1.28119243
2018/11/7,1.40587635,3.418647166,1.718907988,1.457768427,2.286067346,1.658728128,2.058133062,1.040734636,2.457458516,1.06187291
2018/11/8,1.71455051,3.636021985,2.683178535,0.703997036,1.142327879,0.748036938,0.938452964,0.552056055,2.754129189,1.529128231
2018/11/9,1.654709919,2.852547424,2.286902287,1.07371063,1.757689893,1.071902668,1.726060675,1.433417746,2.267604192,1.984462084
2018/11/12,1.033411033,1.602518915,2.742616034,1.980397767,1.110758489,2.466599284,2.627286172,0.807766059,1.756132805,0.968564146
2018/11/13,1.245878181,2.128872838,2.449414271,1.455451146,1.209805794,1.254622528,2.045993872,0.738804001,4.400416753,2.208255478
2018/11/14,14.27666712,17.73711725,12.44239631,2.259788716,2.334505916,2.254620123,2.657658123,1.519445569,5.341341506,1.084378177
2018/11/15,8.645019147,9.668658338,11.09785203,2.367225844,1.768488746,2.241148123,2.995450225,0.68777422,2.988410888,1.68794088
2018/11/16,3.690429722,5.417773007,6.491885144,1.264129636,1.89233279,1.426147493,1.466429397,0.935482351,3.397766297,1.250312578
2018/11/19,17.02362914,21.36290967,21.19402985,1.935162577,1.436500163,1.965149112,3.282743131,0.585744531,3.351786461,0.973377704
2018/11/20,16.37934845,19.74872104,20.87542088,1.435336066,1.110748122,1.382673823,2.629861375,0.75054875,7.683013572,2.007391231
2018/11/21,7.560307845,10.18007552,10.6518283,0.789077447,0.88091354,0.844114518,1.111067178,0.842643883,3.278112954,1.283654247
2018/11/23,5.272851296,6.675224647,6.371681416,0.625246908,1.4445174,0.57671205,1.026603446,0.683301524,6.614231914,1.956174964
2018/11/26,13.01016419,12.82703488,12.6984127,0.911930277,1.078783916,1.254695571,1.332965977,0.520894713,3.014451281,1.222493888
